source_row,weapon,expanded_perks,notes,raw_perk_columns_json,parsed_perk_columns_json
137,惩戒措施,箭头制退器 / 战术弹匣 / 爆破专家 / 瓦解,Tier S | Rank 7 | 优秀起源和不错中立perk，可选择双重溅射/伤害,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""战术弹匣"", ""Perk 1"": ""失衡弹药\n萤火虫\n爆破专家"", ""Perk 2"": ""我为人人\n瓦解\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""战术弹匣""], ""Perk 1"": [""失衡弹药"", ""萤火虫"", ""爆破专家""], ""Perk 2"": [""我为人人"", ""瓦解"", ""击杀记录""]}"
137,惩戒措施,箭头制退器 / 战术弹匣 / 爆破专家 / 击杀记录,Tier S | Rank 7 | 优秀起源和不错中立perk，可选择双重溅射/伤害,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""战术弹匣"", ""Perk 1"": ""失衡弹药\n萤火虫\n爆破专家"", ""Perk 2"": ""我为人人\n瓦解\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""战术弹匣""], ""Perk 1"": [""失衡弹药"", ""萤火虫"", ""爆破专家""], ""Perk 2"": [""我为人人"", ""瓦解"", ""击杀记录""]}"
137,惩戒措施,槽化枪管 / 战术弹匣 / 失衡弹药 / 我为人人,Tier S | Rank 7 | 优秀起源和不错中立perk，可选择双重溅射/伤害,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""战术弹匣"", ""Perk 1"": ""失衡弹药\n萤火虫\n爆破专家"", ""Perk 2"": ""我为人人\n瓦解\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""战术弹匣""], ""Perk 1"": [""失衡弹药"", ""萤火虫"", ""爆破专家""], ""Perk 2"": [""我为人人"", ""瓦解"", ""击杀记录""]}"
137,惩戒措施,槽化枪管 / 战术弹匣 / 失衡弹药 / 瓦解,Tier S | Rank 7 | 优秀起源和不错中立perk，可选择双重溅射/伤害,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""战术弹匣"", ""Perk 1"": ""失衡弹药\n萤火虫\n爆破专家"", ""Perk 2"": ""我为人人\n瓦解\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""战术弹匣""], ""Perk 1"": [""失衡弹药"", ""萤火虫"", ""爆破专家""], ""Perk 2"": [""我为人人"", ""瓦解"", ""击杀记录""]}"
137,惩戒措施,槽化枪管 / 战术弹匣 / 失衡弹药 / 击杀记录,Tier S | Rank 7 | 优秀起源和不错中立perk，可选择双重溅射/伤害,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""战术弹匣"", ""Perk 1"": ""失衡弹药\n萤火虫\n爆破专家"", ""Perk 2"": ""我为人人\n瓦解\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""战术弹匣""], ""Perk 1"": [""失衡弹药"", ""萤火虫"", ""爆破专家""], ""Perk 2"": [""我为人人"", ""瓦解"", ""击杀记录""]}"
137,惩戒措施,槽化枪管 / 战术弹匣 / 萤火虫 / 我为人人,Tier S | Rank 7 | 优秀起源和不错中立perk，可选择双重溅射/伤害,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""战术弹匣"", ""Perk 1"": ""失衡弹药\n萤火虫\n爆破专家"", ""Perk 2"": ""我为人人\n瓦解\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""战术弹匣""], ""Perk 1"": [""失衡弹药"", ""萤火虫"", ""爆破专家""], ""Perk 2"": [""我为人人"", ""瓦解"", ""击杀记录""]}"
137,惩戒措施,槽化枪管 / 战术弹匣 / 萤火虫 / 瓦解,Tier S | Rank 7 | 优秀起源和不错中立perk，可选择双重溅射/伤害,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""战术弹匣"", ""Perk 1"": ""失衡弹药\n萤火虫\n爆破专家"", ""Perk 2"": ""我为人人\n瓦解\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""战术弹匣""], ""Perk 1"": [""失衡弹药"", ""萤火虫"", ""爆破专家""], ""Perk 2"": [""我为人人"", ""瓦解"", ""击杀记录""]}"
137,惩戒措施,槽化枪管 / 战术弹匣 / 萤火虫 / 击杀记录,Tier S | Rank 7 | 优秀起源和不错中立perk，可选择双重溅射/伤害,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""战术弹匣"", ""Perk 1"": ""失衡弹药\n萤火虫\n爆破专家"", ""Perk 2"": ""我为人人\n瓦解\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""战术弹匣""], ""Perk 1"": [""失衡弹药"", ""萤火虫"", ""爆破专家""], ""Perk 2"": [""我为人人"", ""瓦解"", ""击杀记录""]}"
137,惩戒措施,槽化枪管 / 战术弹匣 / 爆破专家 / 我为人人,Tier S | Rank 7 | 优秀起源和不错中立perk，可选择双重溅射/伤害,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""战术弹匣"", ""Perk 1"": ""失衡弹药\n萤火虫\n爆破专家"", ""Perk 2"": ""我为人人\n瓦解\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""战术弹匣""], ""Perk 1"": [""失衡弹药"", ""萤火虫"", ""爆破专家""], ""Perk 2"": [""我为人人"", ""瓦解"", ""击杀记录""]}"
137,惩戒措施,槽化枪管 / 战术弹匣 / 爆破专家 / 瓦解,Tier S | Rank 7 | 优秀起源和不错中立perk，可选择双重溅射/伤害,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""战术弹匣"", ""Perk 1"": ""失衡弹药\n萤火虫\n爆破专家"", ""Perk 2"": ""我为人人\n瓦解\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""战术弹匣""], ""Perk 1"": [""失衡弹药"", ""萤火虫"", ""爆破专家""], ""Perk 2"": [""我为人人"", ""瓦解"", ""击杀记录""]}"
137,惩戒措施,槽化枪管 / 战术弹匣 / 爆破专家 / 击杀记录,Tier S | Rank 7 | 优秀起源和不错中立perk，可选择双重溅射/伤害,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""战术弹匣"", ""Perk 1"": ""失衡弹药\n萤火虫\n爆破专家"", ""Perk 2"": ""我为人人\n瓦解\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""战术弹匣""], ""Perk 1"": [""失衡弹药"", ""萤火虫"", ""爆破专家""], ""Perk 2"": [""我为人人"", ""瓦解"", ""击杀记录""]}"
138,指挥链,箭头制退器 / 加大弹匣 / 墓碑 / 巨脉蜻蜓,Tier S | Rank 8 | 还不错的双重溅射，优秀起源，可选择爆破专家换弹,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""墓碑\n丰盈满溢"", ""Perk 2"": ""巨脉蜻蜓\n爆破专家\n铤而走险""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""墓碑"", ""丰盈满溢""], ""Perk 2"": [""巨脉蜻蜓"", ""爆破专家"", ""铤而走险""]}"
138,指挥链,箭头制退器 / 加大弹匣 / 墓碑 / 爆破专家,Tier S | Rank 8 | 还不错的双重溅射，优秀起源，可选择爆破专家换弹,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""墓碑\n丰盈满溢"", ""Perk 2"": ""巨脉蜻蜓\n爆破专家\n铤而走险""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""墓碑"", ""丰盈满溢""], ""Perk 2"": [""巨脉蜻蜓"", ""爆破专家"", ""铤而走险""]}"
138,指挥链,箭头制退器 / 加大弹匣 / 墓碑 / 铤而走险,Tier S | Rank 8 | 还不错的双重溅射，优秀起源，可选择爆破专家换弹,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""墓碑\n丰盈满溢"", ""Perk 2"": ""巨脉蜻蜓\n爆破专家\n铤而走险""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""墓碑"", ""丰盈满溢""], ""Perk 2"": [""巨脉蜻蜓"", ""爆破专家"", ""铤而走险""]}"
138,指挥链,箭头制退器 / 加大弹匣 / 丰盈满溢 / 巨脉蜻蜓,Tier S | Rank 8 | 还不错的双重溅射，优秀起源，可选择爆破专家换弹,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""墓碑\n丰盈满溢"", ""Perk 2"": ""巨脉蜻蜓\n爆破专家\n铤而走险""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""墓碑"", ""丰盈满溢""], ""Perk 2"": [""巨脉蜻蜓"", ""爆破专家"", ""铤而走险""]}"
138,指挥链,箭头制退器 / 加大弹匣 / 丰盈满溢 / 爆破专家,Tier S | Rank 8 | 还不错的双重溅射，优秀起源，可选择爆破专家换弹,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""墓碑\n丰盈满溢"", ""Perk 2"": ""巨脉蜻蜓\n爆破专家\n铤而走险""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""墓碑"", ""丰盈满溢""], ""Perk 2"": [""巨脉蜻蜓"", ""爆破专家"", ""铤而走险""]}"
138,指挥链,箭头制退器 / 加大弹匣 / 丰盈满溢 / 铤而走险,Tier S | Rank 8 | 还不错的双重溅射，优秀起源，可选择爆破专家换弹,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""墓碑\n丰盈满溢"", ""Perk 2"": ""巨脉蜻蜓\n爆破专家\n铤而走险""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""墓碑"", ""丰盈满溢""], ""Perk 2"": [""巨脉蜻蜓"", ""爆破专家"", ""铤而走险""]}"
138,指挥链,槽化枪管 / 加大弹匣 / 墓碑 / 巨脉蜻蜓,Tier S | Rank 8 | 还不错的双重溅射，优秀起源，可选择爆破专家换弹,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""墓碑\n丰盈满溢"", ""Perk 2"": ""巨脉蜻蜓\n爆破专家\n铤而走险""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""墓碑"", ""丰盈满溢""], ""Perk 2"": [""巨脉蜻蜓"", ""爆破专家"", ""铤而走险""]}"
138,指挥链,槽化枪管 / 加大弹匣 / 墓碑 / 爆破专家,Tier S | Rank 8 | 还不错的双重溅射，优秀起源，可选择爆破专家换弹,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""墓碑\n丰盈满溢"", ""Perk 2"": ""巨脉蜻蜓\n爆破专家\n铤而走险""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""墓碑"", ""丰盈满溢""], ""Perk 2"": [""巨脉蜻蜓"", ""爆破专家"", ""铤而走险""]}"
138,指挥链,槽化枪管 / 加大弹匣 / 墓碑 / 铤而走险,Tier S | Rank 8 | 还不错的双重溅射，优秀起源，可选择爆破专家换弹,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""墓碑\n丰盈满溢"", ""Perk 2"": ""巨脉蜻蜓\n爆破专家\n铤而走险""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""墓碑"", ""丰盈满溢""], ""Perk 2"": [""巨脉蜻蜓"", ""爆破专家"", ""铤而走险""]}"
138,指挥链,槽化枪管 / 加大弹匣 / 丰盈满溢 / 巨脉蜻蜓,Tier S | Rank 8 | 还不错的双重溅射，优秀起源，可选择爆破专家换弹,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""墓碑\n丰盈满溢"", ""Perk 2"": ""巨脉蜻蜓\n爆破专家\n铤而走险""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""墓碑"", ""丰盈满溢""], ""Perk 2"": [""巨脉蜻蜓"", ""爆破专家"", ""铤而走险""]}"
138,指挥链,槽化枪管 / 加大弹匣 / 丰盈满溢 / 爆破专家,Tier S | Rank 8 | 还不错的双重溅射，优秀起源，可选择爆破专家换弹,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""墓碑\n丰盈满溢"", ""Perk 2"": ""巨脉蜻蜓\n爆破专家\n铤而走险""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""墓碑"", ""丰盈满溢""], ""Perk 2"": [""巨脉蜻蜓"", ""爆破专家"", ""铤而走险""]}"
138,指挥链,槽化枪管 / 加大弹匣 / 丰盈满溢 / 铤而走险,Tier S | Rank 8 | 还不错的双重溅射，优秀起源，可选择爆破专家换弹,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""墓碑\n丰盈满溢"", ""Perk 2"": ""巨脉蜻蜓\n爆破专家\n铤而走险""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""墓碑"", ""丰盈满溢""], ""Perk 2"": [""巨脉蜻蜓"", ""爆破专家"", ""铤而走险""]}"
139,忧愁之鸠,箭头制退器 / 加大弹匣 / 失衡弹药 / 超级杀戮弹匣,Tier S | Rank 9 | 最佳非爆破专家机枪,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""失衡弹药\n维度偏移\n集体爆破"", ""Perk 2"": ""超级杀戮弹匣\n巨脉蜻蜓\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""失衡弹药"", ""维度偏移"", ""集体爆破""], ""Perk 2"": [""超级杀戮弹匣"", ""巨脉蜻蜓"", ""击杀记录""]}"
139,忧愁之鸠,箭头制退器 / 加大弹匣 / 失衡弹药 / 巨脉蜻蜓,Tier S | Rank 9 | 最佳非爆破专家机枪,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""失衡弹药\n维度偏移\n集体爆破"", ""Perk 2"": ""超级杀戮弹匣\n巨脉蜻蜓\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""失衡弹药"", ""维度偏移"", ""集体爆破""], ""Perk 2"": [""超级杀戮弹匣"", ""巨脉蜻蜓"", ""击杀记录""]}"
139,忧愁之鸠,箭头制退器 / 加大弹匣 / 失衡弹药 / 击杀记录,Tier S | Rank 9 | 最佳非爆破专家机枪,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""失衡弹药\n维度偏移\n集体爆破"", ""Perk 2"": ""超级杀戮弹匣\n巨脉蜻蜓\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""失衡弹药"", ""维度偏移"", ""集体爆破""], ""Perk 2"": [""超级杀戮弹匣"", ""巨脉蜻蜓"", ""击杀记录""]}"
139,忧愁之鸠,箭头制退器 / 加大弹匣 / 维度偏移 / 超级杀戮弹匣,Tier S | Rank 9 | 最佳非爆破专家机枪,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""失衡弹药\n维度偏移\n集体爆破"", ""Perk 2"": ""超级杀戮弹匣\n巨脉蜻蜓\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""失衡弹药"", ""维度偏移"", ""集体爆破""], ""Perk 2"": [""超级杀戮弹匣"", ""巨脉蜻蜓"", ""击杀记录""]}"
139,忧愁之鸠,箭头制退器 / 加大弹匣 / 维度偏移 / 巨脉蜻蜓,Tier S | Rank 9 | 最佳非爆破专家机枪,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""失衡弹药\n维度偏移\n集体爆破"", ""Perk 2"": ""超级杀戮弹匣\n巨脉蜻蜓\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""失衡弹药"", ""维度偏移"", ""集体爆破""], ""Perk 2"": [""超级杀戮弹匣"", ""巨脉蜻蜓"", ""击杀记录""]}"
139,忧愁之鸠,箭头制退器 / 加大弹匣 / 维度偏移 / 击杀记录,Tier S | Rank 9 | 最佳非爆破专家机枪,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""失衡弹药\n维度偏移\n集体爆破"", ""Perk 2"": ""超级杀戮弹匣\n巨脉蜻蜓\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""失衡弹药"", ""维度偏移"", ""集体爆破""], ""Perk 2"": [""超级杀戮弹匣"", ""巨脉蜻蜓"", ""击杀记录""]}"
139,忧愁之鸠,箭头制退器 / 加大弹匣 / 集体爆破 / 超级杀戮弹匣,Tier S | Rank 9 | 最佳非爆破专家机枪,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""失衡弹药\n维度偏移\n集体爆破"", ""Perk 2"": ""超级杀戮弹匣\n巨脉蜻蜓\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""失衡弹药"", ""维度偏移"", ""集体爆破""], ""Perk 2"": [""超级杀戮弹匣"", ""巨脉蜻蜓"", ""击杀记录""]}"
139,忧愁之鸠,箭头制退器 / 加大弹匣 / 集体爆破 / 巨脉蜻蜓,Tier S | Rank 9 | 最佳非爆破专家机枪,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""失衡弹药\n维度偏移\n集体爆破"", ""Perk 2"": ""超级杀戮弹匣\n巨脉蜻蜓\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""失衡弹药"", ""维度偏移"", ""集体爆破""], ""Perk 2"": [""超级杀戮弹匣"", ""巨脉蜻蜓"", ""击杀记录""]}"
139,忧愁之鸠,箭头制退器 / 加大弹匣 / 集体爆破 / 击杀记录,Tier S | Rank 9 | 最佳非爆破专家机枪,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""失衡弹药\n维度偏移\n集体爆破"", ""Perk 2"": ""超级杀戮弹匣\n巨脉蜻蜓\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""失衡弹药"", ""维度偏移"", ""集体爆破""], ""Perk 2"": [""超级杀戮弹匣"", ""巨脉蜻蜓"", ""击杀记录""]}"
139,忧愁之鸠,槽化枪管 / 加大弹匣 / 失衡弹药 / 超级杀戮弹匣,Tier S | Rank 9 | 最佳非爆破专家机枪,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""失衡弹药\n维度偏移\n集体爆破"", ""Perk 2"": ""超级杀戮弹匣\n巨脉蜻蜓\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""失衡弹药"", ""维度偏移"", ""集体爆破""], ""Perk 2"": [""超级杀戮弹匣"", ""巨脉蜻蜓"", ""击杀记录""]}"
139,忧愁之鸠,槽化枪管 / 加大弹匣 / 失衡弹药 / 巨脉蜻蜓,Tier S | Rank 9 | 最佳非爆破专家机枪,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""失衡弹药\n维度偏移\n集体爆破"", ""Perk 2"": ""超级杀戮弹匣\n巨脉蜻蜓\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""失衡弹药"", ""维度偏移"", ""集体爆破""], ""Perk 2"": [""超级杀戮弹匣"", ""巨脉蜻蜓"", ""击杀记录""]}"
139,忧愁之鸠,槽化枪管 / 加大弹匣 / 失衡弹药 / 击杀记录,Tier S | Rank 9 | 最佳非爆破专家机枪,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""失衡弹药\n维度偏移\n集体爆破"", ""Perk 2"": ""超级杀戮弹匣\n巨脉蜻蜓\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""失衡弹药"", ""维度偏移"", ""集体爆破""], ""Perk 2"": [""超级杀戮弹匣"", ""巨脉蜻蜓"", ""击杀记录""]}"
139,忧愁之鸠,槽化枪管 / 加大弹匣 / 维度偏移 / 超级杀戮弹匣,Tier S | Rank 9 | 最佳非爆破专家机枪,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""失衡弹药\n维度偏移\n集体爆破"", ""Perk 2"": ""超级杀戮弹匣\n巨脉蜻蜓\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""失衡弹药"", ""维度偏移"", ""集体爆破""], ""Perk 2"": [""超级杀戮弹匣"", ""巨脉蜻蜓"", ""击杀记录""]}"
139,忧愁之鸠,槽化枪管 / 加大弹匣 / 维度偏移 / 巨脉蜻蜓,Tier S | Rank 9 | 最佳非爆破专家机枪,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""失衡弹药\n维度偏移\n集体爆破"", ""Perk 2"": ""超级杀戮弹匣\n巨脉蜻蜓\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""失衡弹药"", ""维度偏移"", ""集体爆破""], ""Perk 2"": [""超级杀戮弹匣"", ""巨脉蜻蜓"", ""击杀记录""]}"
139,忧愁之鸠,槽化枪管 / 加大弹匣 / 维度偏移 / 击杀记录,Tier S | Rank 9 | 最佳非爆破专家机枪,"{""Perk"": ""箭头制退器\n槽化枪管"", ""Perk__2"": ""加大弹匣"", ""Perk 1"": ""失衡弹药\n维度偏移\n集体爆破"", ""Perk 2"": ""超级杀戮弹匣\n巨脉蜻蜓\n击杀记录""}","{""Perk"": [""箭头制退器"", ""槽化枪管""], ""Perk__2"": [""加大弹匣""], ""Perk 1"": [""失衡弹药"", ""维度偏移"", ""集体爆破""], ""Perk 2"": [""超级杀戮弹匣"", ""巨脉蜻蜓"", ""击杀记录""]}"
